p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.81189643478178e-43	1.78134333127028	1	0.293	3.07660014625947e-39	4	FCER1G
6.57073311170492e-42	1.95494258563494	1	0.266	1.1157104823675e-37	4	LYZ
8.90546854862489e-42	1.39519268788197	0.889	0.188	1.51214855955651e-37	4	TNFAIP2
1.47249331172279e-41	1.34502546164132	0.864	0.188	2.5002936433053e-37	4	LILRB2
1.52289580988446e-41	1.82879264672244	1	0.319	2.58587708518381e-37	4	TYROBP
7.92945827426513e-41	1.36939941777482	0.84	0.186	1.34642201497022e-36	4	HCK
7.44544620529941e-40	1.79184254615908	0.926	0.242	1.26423676565984e-35	4	FCN1
1.89663356038393e-39	1.36445665246763	0.975	0.287	3.22048378553191e-35	4	GRN
2.73269377351313e-39	2.13319501104431	0.988	0.316	4.64011402742529e-35	4	HLA-DRA
4.54990449467677e-39	1.25772012852733	0.84	0.184	7.72573783196116e-35	4	MS4A6A
1.58608432685552e-38	1.23989963649672	0.864	0.212	2.69317118700068e-34	4	LGALS3
3.78106159867561e-38	1.90288592458575	1	0.672	6.42024259455119e-34	4	PSAP
5.83306990262852e-38	1.01926644162834	0.815	0.164	9.90455269466322e-34	4	FPR1
1.48720813584493e-37	1.66726611090425	1	0.39	2.52527941466469e-33	4	LGALS1
2.05512059863235e-37	1.99624228055977	0.951	0.318	3.48959477647773e-33	4	HLA-DPA1
3.16686928960238e-37	1.10230362432084	0.84	0.191	5.37734405374484e-33	4	MPEG1
1.29047206840017e-36	1.24301890431735	0.938	0.303	2.19122157214349e-32	4	ANXA5
2.28388874247766e-36	1.34808443538461	0.914	0.306	3.87804308472707e-32	4	CTSZ
5.26826053438496e-36	1.35789359217523	0.914	0.264	8.94550638738565e-32	4	CYBB
8.0853373629227e-36	1.75484399849331	1	0.433	1.37289028422427e-31	4	AIF1
3.81490763322306e-35	1.71924062768053	1	0.486	6.47771316121276e-31	4	CTSS
1.53764544796657e-34	1.01964017787877	0.852	0.23	2.61092197064724e-30	4	CTSH
2.75288133880703e-34	0.810875351533596	0.765	0.155	4.67439251329433e-30	4	PRAM1
2.79748351556395e-34	1.64003971698705	0.988	0.718	4.75012700942759e-30	4	COTL1
3.29497573444852e-34	1.23919215254429	0.914	0.218	5.59486879709358e-30	4	MNDA
3.65806343422721e-34	1.15653275192556	0.938	0.356	6.2113917113178e-30	4	NPC2
5.62147231161062e-34	1.19032200704546	0.815	0.208	9.54525998511483e-30	4	HLA-DMA
9.17650661262801e-34	1.19952525035732	0.901	0.309	1.55817082282424e-29	4	FCGRT
1.26388561558956e-33	1.32834635905835	0.778	0.188	2.14607777527107e-29	4	CFD
1.81973086396789e-33	1.74214622905828	0.877	0.23	3.08990300701747e-29	4	HLA-DRB5
3.08346549442639e-33	1.08453466865347	0.753	0.169	5.23572440953601e-29	4	LRP1
4.02088209735101e-33	0.898899156736699	0.765	0.173	6.82745780130202e-29	4	CCDC88A
5.45056978221772e-33	1.47429287179419	1	0.58	9.25506749020568e-29	4	GSTP1
1.25963800904524e-32	1.01611412536823	0.877	0.235	2.13886533935882e-28	4	ZEB2
1.41969356876551e-32	0.889196403662694	0.84	0.189	2.41063967976384e-28	4	CSTA
3.12073334923211e-32	1.14219991841469	0.938	0.337	5.29900522699612e-28	4	CTSB
4.38687940255452e-31	1.04407080565038	0.827	0.222	7.44892122553758e-27	4	LYN
8.12243725305059e-31	1.42481317041944	1	0.999	1.37918984556799e-26	4	FTH1
1.75909720766675e-30	1.38305486418784	1	0.862	2.98694705861814e-26	4	CD74
3.49471151900547e-30	1.2469609222289	0.975	0.475	5.93402015927128e-26	4	BRI3
6.75029781138699e-30	1.72596310010873	0.852	0.282	1.14620056837351e-25	4	HLA-DPB1
3.74152867740895e-29	1.01449956969511	0.802	0.196	6.3531156942404e-25	4	CD36
4.2136652460008e-29	1.03428566588416	0.852	0.275	7.15480358770935e-25	4	RNF130
5.59517480041199e-29	1.21150410519371	0.852	0.308	9.50060681109956e-25	4	TNFRSF1B
6.2619555762583e-29	1.09433566459356	0.988	0.842	1.06328005684866e-24	4	CALM2
2.93527777308307e-28	0.899783970369092	0.802	0.256	4.98410165869506e-24	4	NAGK
3.14894302079368e-28	1.03476991097716	0.975	0.418	5.34690524930767e-24	4	EFHD2
5.67514491245083e-28	1.10676427735961	1	0.862	9.63639606134152e-24	4	GABARAP
6.1585505785763e-28	1.00705142062313	0.926	0.314	1.04572188824226e-23	4	MYO1F
8.93057467178243e-28	1.14045080780027	0.864	0.328	1.51641157926866e-23	4	JAML
2.04359242475648e-27	1.19170856700987	0.914	0.355	3.4700199372365e-23	4	ANXA2
2.21957290095045e-27	0.921743194992259	0.815	0.206	3.76883478581387e-23	4	CSF3R
3.3886071937214e-27	1.58606230271563	1	0.995	5.75385501493893e-23	4	FTL
3.52261247083614e-27	1.22287186537426	0.938	0.301	5.98139597547976e-23	4	CEBPD
4.24078071569406e-27	1.22834609858203	1	0.649	7.20084565524852e-23	4	S100A11
5.0237324545861e-27	0.93504455815923	0.765	0.208	8.53029770788721e-23	4	BLVRB
6.21254342276438e-27	1.17195085238427	0.988	0.586	1.05488987318539e-22	4	GPX1
6.85331227925258e-27	0.935869662580284	1	0.843	1.16369242501709e-22	4	GNAI2
3.22192517128008e-26	0.9461547556055	0.864	0.317	5.47082894083358e-22	4	AP1S2
6.31303589111206e-26	1.00517280956073	0.975	0.602	1.07195349431083e-21	4	RAC1
1.08270756157218e-25	1.29950718401231	1	0.785	1.83843743954957e-21	4	S100A4
1.90751285914977e-25	1.08496786067134	0.852	0.381	3.23895683483631e-21	4	PYCARD
5.05695422364812e-25	1.00103716398492	0.79	0.263	8.58670827175451e-21	4	PTPRE
5.36654191666186e-25	1.02523994816357	0.951	0.297	9.11238817449183e-21	4	S100A9
8.11210771891911e-25	1.43339238321753	0.951	0.58	1.37743589067247e-20	4	SAT1
1.39808385666798e-24	0.914546557291476	0.79	0.277	2.37394638862223e-20	4	CASP1
1.87593927286822e-24	0.831400396024255	0.753	0.241	3.18534488533024e-20	4	SH3BP2
1.95074586999531e-24	0.913581021338353	1	0.915	3.31236648725204e-20	4	CYBA
2.29519570646758e-24	0.874736704866901	1	0.971	3.89724230958194e-20	4	SH3BGRL3
1.42108743556663e-23	1.17657917627596	0.852	0.259	2.41300646559214e-19	4	VCAN
7.01724315671443e-23	0.857790376769511	0.889	0.394	1.19152788801011e-18	4	CARD16
1.33089513098736e-22	1.15365094632653	1	0.908	2.25985993241653e-18	4	S100A6
2.26460723723715e-22	0.88067310727296	0.963	0.639	3.84530308882868e-18	4	VAMP8
2.3048501073147e-22	1.42249055296612	0.951	0.644	3.91363548222036e-18	4	NEAT1
8.76729683152957e-22	1.01525577874528	1	1	1.48868700199372e-17	4	AL512646.1
1.08931827465e-21	0.885302049102313	0.889	0.424	1.8496624303557e-17	4	MACROH2A1
3.0837213011536e-21	1.1953561497509	0.951	0.6	5.23615876935881e-17	4	DUSP1
3.56426118551194e-21	0.873825201350714	0.926	0.505	6.05211549299927e-17	4	CSTB
5.88027955359765e-21	0.996278834560931	0.827	0.37	9.98471468200882e-17	4	CEBPB
8.30898865087147e-21	0.703289053288204	1	0.949	1.41086627291797e-16	4	OAZ1
1.85010921472568e-20	1.22210939899875	0.951	0.571	3.1414854466042e-16	4	FOS
2.19356694340646e-20	0.874469117916141	0.765	0.287	3.72467666990417e-16	4	LYST
3.83065631836409e-20	0.747724940237708	0.926	0.453	6.50445442858223e-16	4	AP2S1
4.80230121828226e-20	0.787006276665802	0.778	0.271	8.15430746864328e-16	4	CAPG
6.31762567411054e-20	0.824645656850679	0.753	0.283	1.07273283946397e-15	4	ADA2
7.69369674450894e-20	1.031877015802	0.84	0.466	1.30638970721762e-15	4	C1orf162
8.07902820509231e-20	0.921612668355442	0.765	0.274	1.37181898922468e-15	4	STXBP2
9.80864493778732e-20	0.818670235285438	0.901	0.446	1.66550791043629e-15	4	ATP6V0B
1.63409910607069e-19	1.01865270690189	0.988	0.822	2.77470028210802e-15	4	S100A10
1.89824953816493e-19	0.801060545725949	0.963	0.612	3.22322771580406e-15	4	TKT
3.85032045775976e-19	0.847939635161326	0.778	0.33	6.53784413727607e-15	4	ASAH1
5.65151818039401e-19	0.792836504567534	1	0.907	9.59627787030903e-15	4	LSP1
1.32672320379893e-18	0.780492969707127	0.864	0.381	2.25277600005059e-14	4	TCIRG1
1.62510453061035e-18	0.763837767677153	1	0.774	2.75942749297637e-14	4	BTBD9
1.87926142294036e-18	0.797896682448931	1	0.943	3.19098589615273e-14	4	GAPDH
3.11112193941271e-18	0.680931559251878	0.802	0.332	5.28268505312279e-14	4	ATP6V0D1
3.40871187474802e-18	0.799891993061309	1	0.741	5.78799276332214e-14	4	LCP1
6.41011985486316e-18	0.991889914505714	0.988	0.833	1.08843835135577e-13	4	VIM
6.91673904718914e-18	0.887700276285275	0.827	0.37	1.17446229021272e-13	4	POU2F2
9.39216690187285e-18	0.852960442233504	0.988	0.715	1.59478993993801e-13	4	TSPO
1.05937193561351e-17	0.836572510157613	0.778	0.306	1.79881354667173e-13	4	APLP2
1.27163979026593e-17	0.790095560589042	0.815	0.35	2.15924436387155e-13	4	PPT1
1.38790912231115e-17	1.07470182224693	0.938	0.578	2.35666968968433e-13	4	AHNAK
1.40773529903045e-17	0.825745827894663	0.852	0.449	2.39033453775371e-13	4	PRELID1
4.02013165574852e-17	0.692265786695392	0.753	0.284	6.82618355146099e-13	4	EHBP1L1
4.72768991737982e-17	0.766725692488396	0.84	0.427	8.02761747971093e-13	4	CNPY3
5.670872151323e-17	0.793665812389142	0.988	0.799	9.62914091294645e-13	4	ITGB2
5.87756819807995e-17	0.826555751557682	0.951	0.63	9.98011080033975e-13	4	VSIR
7.00133584486854e-17	0.811794130101959	0.778	0.346	1.18882682645868e-12	4	PLEKHO1
1.31352371557982e-16	0.708119570697656	1	0.676	2.23036326905453e-12	4	CLIC1
1.61188215809996e-16	0.95458118177875	0.926	0.659	2.73697590445373e-12	4	SAMHD1
1.72444318805182e-16	0.664280246260102	1	0.832	2.92810453331199e-12	4	FGF23
3.3415380740708e-16	0.539619796089883	1	0.991	5.67393164977221e-12	4	SERF2
5.26637634292747e-16	0.741218563122717	0.963	0.61	8.94230703029084e-12	4	ZYX
5.30448579655623e-16	0.708798602131226	0.901	0.577	9.00701688255247e-12	4	ARPC1B
7.68485848997178e-16	0.713873354790173	0.963	0.566	1.30488897159721e-11	4	FLNA
9.4070412550893e-16	0.672411495533019	0.827	0.431	1.59731560511416e-11	4	VASP
1.96544404880862e-15	0.584858743301507	0.877	0.403	3.33732399487704e-11	4	TMBIM4
2.24934880804521e-15	0.699027111506263	0.901	0.481	3.81939427606076e-11	4	IQGAP1
3.79472048692161e-15	0.547026803128016	1	0.949	6.4434353867929e-11	4	MYL6
7.04482672581048e-15	0.634870588667018	0.753	0.35	1.19621157804262e-10	4	PARVG
1.07802626371041e-14	0.629799479490914	0.79	0.366	1.83048859578028e-10	4	GLIPR1
1.61300894550785e-14	0.725605732001658	0.852	0.496	2.73888918947233e-10	4	RHOG
2.19328580777014e-14	0.72960396562088	0.852	0.465	3.7241993015937e-10	4	LTA4H
2.54963024998221e-14	0.591757419425058	0.926	0.552	4.32927216446979e-10	4	ZNF333
2.77457377585802e-14	0.659487754716375	0.926	0.568	4.71122627140693e-10	4	LINC00844
4.32613792701496e-14	0.576138384469783	0.753	0.337	7.34578220007141e-10	4	GRINA
8.19273633108276e-14	0.697357575880559	0.877	0.582	1.39112662901785e-09	4	FKBP1A
8.99257442839373e-14	0.587929126880657	0.975	0.822	1.52693913794126e-09	4	ELOB
1.51282647501369e-13	0.528099182728073	1	1	2.56877935457324e-09	4	ACTB
1.89313080752843e-13	0.623886453128604	0.753	0.395	3.21453611118327e-09	4	CLTA
2.29294138439195e-13	0.606952776156412	0.864	0.496	3.89341447069752e-09	4	CAPNS1
2.3115572641907e-13	0.566275563691927	1	1	3.92502423459581e-09	4	MT-ND4
2.74654100908075e-13	0.60289033640791	0.914	0.552	4.66362663341912e-09	4	MTDH
3.51684808880809e-13	0.594703434531176	0.827	0.423	5.97160805479614e-09	4	LAMTOR1
4.08720748095526e-13	0.636782071558247	0.852	0.528	6.94007830266203e-09	4	GRB2
5.71328777383781e-13	0.663124189093848	0.877	0.521	9.7011626399766e-09	4	TALDO1
5.73711120859976e-13	0.638010365218128	0.778	0.366	9.74161483220238e-09	4	TIMP1
6.10779907668248e-13	0.590112254538285	1	0.904	1.03710428322069e-08	4	H3-3A
8.00033402719347e-13	0.585076038857858	0.951	0.596	1.35845671781745e-08	4	SRGN
1.56807893923609e-12	0.706807167982398	0.889	0.679	2.66259803882288e-08	4	ALDOA
5.22779497822459e-12	0.630370560383134	0.901	0.628	8.87679587302535e-08	4	TPI1
7.48373438466933e-12	0.584464997094884	0.901	0.74	1.27073809851685e-07	4	COX5B
9.31857544555351e-12	0.624713093402829	0.975	0.914	1.58229411065499e-07	4	ARPC2
1.48244674972983e-11	0.666069968659193	0.827	0.534	2.51719458104125e-07	4	ARRB2
1.58117892301471e-11	0.597267380155754	0.975	0.88	2.68484181127897e-07	4	ARPC3
1.71494944173912e-11	0.555947624472028	0.79	0.429	2.91198415207302e-07	4	DYNLL1
1.71793438916309e-11	0.509031359633996	0.938	0.773	2.91705259279893e-07	4	PKM
2.2370413479773e-11	0.638850595314919	0.852	0.583	3.79849620886545e-07	4	GNG5
2.40877041899207e-11	0.527698804035853	0.938	0.667	4.09009217144853e-07	4	LAMTOR4
3.54359243539272e-11	0.549569456497488	0.975	0.875	6.01701995529684e-07	4	TPM3
4.51961906158917e-11	0.548625973025396	0.914	0.629	7.6743131665784e-07	4	COX8A
5.0952392569578e-11	0.525886067536419	0.889	0.643	8.65171625831435e-07	4	ATP5MF
6.79345322120972e-11	0.569894589779047	0.938	0.648	1.15352835696141e-06	4	GNB2
7.85257274329616e-11	0.51202972334885	0.815	0.457	1.33336685181169e-06	4	AL359976.1
9.38434874111514e-11	0.550538670117631	0.79	0.424	1.59346241624135e-06	4	IL17RA
1.10021841878725e-10	0.661223443857269	0.938	0.663	1.86817087510076e-06	4	KLF6
1.54243074559453e-10	0.586508172327798	0.815	0.528	2.61904740601952e-06	4	CAST
2.11733389136103e-10	0.530916264701805	0.864	0.591	3.59523294753103e-06	4	ACTR2
3.95032084963508e-10	0.560000180016222	0.827	0.496	6.70764480268036e-06	4	COX5A
3.98717430053056e-10	0.5849899161352	0.889	0.646	6.7702219623009e-06	4	PTPN6
4.74542059520464e-10	0.517828999455014	0.765	0.422	8.05772417065748e-06	4	RBX1
5.36920137052225e-10	0.592943377089416	0.951	0.726	9.11690392714678e-06	4	LRRFIP1
6.66569101156089e-10	0.595543339312456	0.914	0.794	1.13183433376304e-05	4	ZFP36
2.33938620336621e-09	0.523015070725607	0.815	0.532	3.97227777331582e-05	4	KAT7
3.48984924779889e-09	0.528213477426746	0.988	0.961	5.92576402276252e-05	4	YBX1
5.61397741357649e-09	0.544887450485343	0.827	0.545	9.53253364825287e-05	4	NAP1L1
9.04847741178157e-09	0.562055560729594	0.975	0.879	0.000153643146452051	4	EMP3
1.14193603105808e-08	0.540890663289853	0.79	0.545	0.000193900738073662	4	ARF5
9.07938022098765e-08	0.516917113298057	0.753	0.432	0.0015416787615237	4	FOSB
6.12839292537435e-07	0.653190502782325	1	1	0.0104060111872856	4	AD000090.1
3.28498746188079e-178	3.08321336824898	0.938	0	5.57790871027359e-174	5	IGHM
5.63333744399387e-174	3.35737296069459	0.938	0.003	9.56540697990158e-170	5	MS4A1
5.1264092265154e-157	2.43055525703875	0.875	0.005	8.70464286662314e-153	5	LINC00926
7.37116587006465e-152	2.39808504291979	0.887	0.01	1.25162396473698e-147	5	BANK1
1.51061132628227e-146	2.11840837972097	0.825	0.005	2.56501803202729e-142	5	FCER2
3.80972598387533e-146	3.40890121107487	0.963	0.028	6.46891472062031e-142	5	CD79A
6.95742636984915e-143	2.0451415203176	0.887	0.016	1.18137099760039e-138	5	NIBAN3
2.54903034900292e-116	1.69257760036812	0.838	0.028	4.32825353260695e-112	5	HLA-DQA2
2.04656661891735e-109	1.72255764617871	0.875	0.045	3.47507011892166e-105	5	RALGPS2
2.9380485720534e-99	2.18069292551509	0.925	0.077	4.98880647534667e-95	5	CD79B
3.32504493127944e-96	2.09318950103608	0.975	0.093	5.64592629331248e-92	5	HLA-DQB1
1.23418730906031e-95	1.35441527686475	0.762	0.034	2.0956500507844e-91	5	HLA-DQA1
5.88341259651595e-81	1.51938146548785	0.812	0.072	9.99003458888408e-77	5	AFF3
2.78908412207692e-69	1.89522780186927	0.9	0.142	4.73586483928662e-65	5	HVCN1
3.74829670191116e-68	2.40720498344776	1	0.218	6.36460779984514e-64	5	HLA-DRB5
1.87147529344635e-60	1.57702836881979	0.975	0.193	3.1777650482719e-56	5	HLA-DMA
1.26895993723877e-59	2.92467061628829	1	0.315	2.15469397343144e-55	5	HLA-DRA
2.75969386500097e-59	1.41069422437616	0.787	0.101	4.68596018277165e-55	5	IRF8
1.2007452988778e-56	1.6855271524161	0.938	0.19	2.0388655174945e-52	5	MEF2C
1.70770095193419e-55	1.69651179399385	1	0.267	2.89967621638426e-51	5	HLA-DPB1
2.17392120451636e-55	2.14941637786158	1	0.314	3.69131820526878e-51	5	HLA-DPA1
1.49722576712337e-49	1.28891796253091	0.775	0.13	2.54228935257548e-45	5	BCL11A
6.89567919403403e-48	3.69671421433794	1	0.863	1.17088632714698e-43	5	CD74
1.12792923399621e-41	2.04107125170686	1	0.932	1.91522383932556e-37	5	CD37
1.89018813940801e-39	1.27467581226919	0.9	0.279	3.20953946071481e-35	5	SNX2
4.09724368374369e-37	1.16020711188349	0.9	0.23	6.95711977499678e-33	5	HLA-DRB1
7.00660618529784e-35	1.04371204777965	0.825	0.19	1.18972173026357e-30	5	NAPSB
1.11276742681159e-22	0.915841477509315	0.875	0.411	1.88947909072608e-18	5	PRKCB
3.62529207550651e-22	1.31707695094364	0.912	0.516	6.15574594421005e-18	5	FCMR
1.99322142845536e-18	0.807202998118939	0.988	0.952	3.38448998551721e-14	5	CD52
3.85912851557027e-17	0.918248226128601	0.825	0.419	6.55280021943831e-13	5	EZR
7.17833326586465e-17	0.906947449465234	0.975	0.733	1.21888098854382e-12	5	LTB
1.09885742716967e-16	0.74526455007451	0.988	0.957	1.8658599113341e-12	5	LAPTM5
1.72278183771303e-15	0.88048256678319	0.838	0.531	2.92528356043673e-11	5	SNX3
1.55195565504135e-13	0.754239682197088	0.775	0.417	2.63522070226022e-09	5	POLD4
3.0639522747133e-13	0.638809307642127	1	0.965	5.20259096246318e-09	5	MT-ND4L
3.18564058234086e-13	0.735167310746661	0.825	0.492	5.40921770881477e-09	5	SP100
4.63051355812692e-13	0.529252407296819	1	0.999	7.86261202169951e-09	5	RPL18A
1.58123357291522e-12	0.672897368258768	0.863	0.523	2.68493460681005e-08	5	SEC62
3.46499686739986e-12	0.550408867027647	0.787	0.375	5.88356468084496e-08	5	POU2F2
1.48611220372716e-11	0.747731046897273	0.95	0.726	2.52341852192872e-07	5	SELL
1.67200509946168e-11	0.687957687020429	0.95	0.945	2.83906465888593e-07	5	BTG1
5.38076474849481e-11	0.667779363878769	0.775	0.477	9.13653854294419e-07	5	CD81
5.79337009533131e-11	0.773930536876291	0.787	0.532	9.83714242187256e-07	5	FOXP1
7.64545231194385e-11	0.710834660626852	0.9	0.773	1.29819780256807e-06	5	ZFP36L1
3.94536812564705e-10	0.54871989487973	0.938	0.782	6.69923507734869e-06	5	TAGLN2
6.71032146395889e-10	0.560331827969669	0.975	0.936	1.13941258458022e-05	5	LIMD2
1.25253408223322e-09	0.733996585040915	0.9	0.646	2.126802871632e-05	5	PTPN6
1.86466572993716e-09	0.61690292472186	0.775	0.485	3.16620240943329e-05	5	RCSD1
5.9092339614282e-09	0.614390274938824	0.85	0.622	0.000100338792665051	5	CD53
6.05754169387964e-09	0.542000799714367	0.925	0.707	0.000102857057962076	5	SMAP2
3.29309411420699e-08	0.544404334074973	0.863	0.586	0.000559167380592347	5	GDI2
4.89770836419595e-08	0.616274233054924	0.863	0.681	0.000831630880240472	5	UCP2
7.89905647899731e-59	3.371243974462	1	0.1	1.34125979013374e-54	6	CCL5
1.01982792143964e-32	1.9630418012536	0.806	0.105	1.73166781060451e-28	6	NKG7
2.38570540118587e-32	1.67221509276063	0.861	0.133	4.0509277712136e-28	6	CD8A
6.36471013092132e-31	1.55426570349824	0.833	0.117	1.08072778023044e-26	6	CD8B
7.67083258787902e-22	1.46829248038839	0.972	0.289	1.30250737342186e-17	6	CTSW
4.342634662247e-14	1.30971526170934	1	0.628	7.37379365649541e-10	6	IL32
2.91822740495875e-13	0.852604544351009	1	1	4.95515013361995e-09	6	B2M
1.2706596719397e-12	0.991463568103564	0.972	0.511	2.15758012295362e-08	6	CD3D
2.43573336301339e-10	1.01062718068835	0.833	0.38	4.13587525039673e-06	6	CD2
1.8437553563555e-09	0.771656902048331	0.778	0.35	3.13069659509165e-05	6	PRKCH
1.90052549411111e-09	0.901129889013971	0.889	0.471	3.22709228900066e-05	6	PLAAT4
3.37243276325611e-09	0.683193944825806	1	0.971	5.72639083200888e-05	6	HLA-A
9.46540077105464e-09	0.552347835635507	1	0.976	0.000160722505092508	6	HLA-E
2.00710928144546e-08	0.773624064745055	0.861	0.489	0.000340807155989439	6	CD81
2.2657618612566e-08	0.818756433163728	1	0.593	0.000384726364041371	6	CD3E
3.43664409431798e-08	0.665786716315914	1	0.956	0.000583542167215193	6	HLA-C
6.22748280198925e-08	0.804970301612399	0.861	0.452	0.00105742657977777	6	SLC9A3R1
2.20032770325398e-07	0.645775721827804	0.806	0.41	0.00373615644012526	6	PTPRCAP
2.3704068582266e-07	0.690776620790373	0.806	0.406	0.00402495084526877	6	ZAP70
3.4496532223093e-07	0.846791748151489	0.889	0.682	0.00585751117148119	6	HCST
6.56333113910686e-07	0.795326497453559	0.806	0.46	0.0111445362742035	6	CD3G
2.28971561423819e-06	0.602289058006643	0.889	0.509	0.0388793711297645	6	LCK
2.67989605982807e-06	0.786563120452552	0.833	0.505	0.0455046350958806	6	ARL4C
5.40431446670259e-77	2.09811293518265	0.829	0.033	9.176525964461e-73	7	GZMK
3.17496711329067e-59	1.70705429883824	0.943	0.067	5.39109415836755e-55	7	GZMA
2.50289956211345e-57	2.98277909568264	0.943	0.091	4.24992345646863e-53	7	KLRB1
6.71753460660832e-48	1.60812407890504	0.914	0.098	1.14063737620209e-43	7	KLRG1
1.4768235473564e-47	1.42771808067535	0.914	0.085	2.50764638341117e-43	7	CST7
7.9970008055263e-45	1.5689433565052	0.943	0.1	1.35789073677837e-40	7	NKG7
3.18397651978366e-39	1.35513460770764	0.771	0.082	5.40639213059266e-35	7	NCR3
2.05091063008815e-36	1.02693456507675	0.857	0.106	3.48244624988967e-32	7	MATK
1.03458191077424e-32	1.59338723854523	0.857	0.107	1.75672008449465e-28	7	CCL5
4.06546193295258e-31	1.25125602095429	0.857	0.132	6.90315436215347e-27	7	PRF1
4.51124483571426e-22	1.46525372744367	0.971	0.29	7.66009373104282e-18	7	CTSW
2.38787672137153e-18	1.60452623603654	1	0.629	4.05461467288886e-14	7	IL32
4.74860962025939e-15	1.18686585552111	0.971	0.5	8.06313913520044e-11	7	ARL4C
1.90811661906764e-14	1.46740927828058	1	0.543	3.23998201917685e-10	7	IL7R
5.02709988879224e-14	1.11884370284439	0.857	0.286	8.53601561116923e-10	7	AQP3
3.69589536651561e-12	0.688001727759631	1	1	6.27563033234351e-08	7	B2M
4.93500194812183e-12	0.973086674736983	0.914	0.494	8.37963330791086e-08	7	PAXX
5.53432630838302e-12	0.841759189235506	1	0.94	9.39728607163437e-08	7	CALM1
4.28763761379812e-10	0.684616909718489	0.8	0.3	7.28040866822921e-06	7	ALOX5AP
8.76138121805944e-10	0.828845587317095	0.914	0.487	1.48768253082649e-05	7	CD81
1.21231867999016e-09	0.707388914412257	0.829	0.357	2.05851711862329e-05	7	TC2N
1.32230403278166e-08	0.615911404471856	1	1	0.000224527224766326	7	MT-CYB
4.2492891912377e-08	0.511604711943621	0.771	0.3	0.000721529304672162	7	TTC39C
6.96739756473654e-08	0.598073301392396	1	0.967	0.00118306410649226	7	MT-ND4L
1.23548511285275e-07	0.573664080175185	1	0.998	0.00209785372162398	7	RPLP0
3.02589888730765e-07	0.710871964577194	0.943	0.68	0.00513797631064839	7	HCST
4.96844971731821e-07	0.626857096576453	0.8	0.401	0.00843642762000632	7	SPOCK2
8.17024549757802e-07	0.614215579821834	0.886	0.511	0.0138730768548875	7	FYN
1.59424284062188e-06	0.526583569225096	0.829	0.453	0.0270702434337596	7	SLC9A3R1
1.80997514268848e-06	0.54291496271872	0.943	0.6	0.0307333779228504	7	GUK1
1.87181988603261e-06	0.550045185281217	0.771	0.412	0.0317835016648337	7	PTPRCAP
2.65881644803282e-06	0.7191162189499	0.771	0.436	0.0451467032875973	7	HSPA5
2.89711749842583e-06	0.553344220298302	1	0.999	0.0491930551232707	7	MT-ND5
6.7410065724705e-149	1.53915881110803	0.781	0	1.14462291600549e-144	8	SH2D1B
4.59667960966837e-145	3.27815318331764	0.938	0.008	7.80516197721689e-141	8	GZMB
6.02197291780098e-134	1.80482192164527	0.812	0.005	1.02253100144261e-129	8	KLRF1
1.87234164515214e-121	2.89515526872893	0.844	0.011	3.17923611346834e-117	8	FGFBP2
3.03563979157261e-120	5.89459158574555	0.969	0.021	5.15451636609029e-116	8	GNLY
9.10873381768393e-105	2.2308437279542	0.844	0.017	1.54666300224273e-100	8	FCGR3A
1.45632348277939e-101	2.10434385753294	0.906	0.025	2.47283727375941e-97	8	TBX21
1.88963868787132e-84	3.19199011942314	0.906	0.039	3.2086064920055e-80	8	SPON2
1.95876971473822e-75	2.362149834348	0.938	0.051	3.32599097562549e-71	8	KLRD1
2.1044399766099e-75	2.6596937706084	0.875	0.043	3.57333908028362e-71	8	CLIC3
7.04342308521768e-68	3.17174910169679	0.969	0.069	1.19597323986996e-63	8	GZMA
3.16167217433848e-63	3.22155625228081	1	0.084	5.36851935202675e-59	8	CST7
2.03455132357921e-62	2.15302579586399	0.906	0.065	3.45466814743749e-58	8	IL2RB
3.92603541975037e-58	4.51503840810578	1	0.101	6.66640814273613e-54	8	NKG7
9.65398703601933e-49	2.36633096657793	0.906	0.095	1.63924699871608e-44	8	HOPX
4.7006524736897e-47	3.48094196059095	0.969	0.131	7.98170790032511e-43	8	PRF1
1.39453224524956e-45	1.98115128079261	0.938	0.094	2.36791575243375e-41	8	KLRB1
1.03819156757449e-39	2.27867665757625	0.844	0.102	1.76284928174149e-35	8	CX3CR1
1.26961725041434e-36	2.62660686405579	0.875	0.109	2.15581009120355e-32	8	CCL5
4.72128198944598e-30	2.88244646040493	1	0.291	8.01673681807927e-26	8	CTSW
2.08878295370119e-28	1.3602249249139	0.812	0.128	3.54675345538463e-24	8	CD300A
6.39055806485975e-27	1.30185436212734	0.844	0.153	1.08511675941319e-22	8	ABI3
6.15025371303273e-24	1.47728939901713	0.781	0.162	1.04431308047296e-19	8	APMAP
1.02040716741726e-22	1.91206055887329	1	0.448	1.7326513702745e-18	8	CD247
5.87937146804441e-20	1.50705790886694	0.938	0.271	9.9831727527394e-16	8	PLEK
9.99057579429831e-20	1.86008456056595	1	0.674	1.69639976987185e-15	8	IFITM1
6.25998731466501e-19	1.80389258595658	0.969	0.451	1.06294584603012e-14	8	EFHD2
7.03398777319045e-19	1.62463332467138	1	0.615	1.19437112388774e-14	8	SRGN
9.07047890826074e-19	1.50486739829582	1	0.998	1.54016731862267e-14	8	PFN1
1.07201618585455e-18	1.19460262247465	0.969	0.371	1.82028348358103e-14	8	DHRS7
