genes;avg_log2FC;p_val;adj.P.Val;pct.1;pct.2;tested_cluster;control_cluster;min.pct
RPL32;0,750535034554986;2,57550142725461e-24;3,52019535077161e-20;1;0,972;2;All_Others;0,75
SARAF;1,11993168168896;8,00966870351147e-24;1,09476151839595e-19;0,989;0,798;2;All_Others;0,75
NPM1;1,08814663517031;1,58682547076555e-23;2,16887305344235e-19;0,989;0,787;2;All_Others;0,75
RPS14;0,705625567533507;2,58136158469502e-23;3,52820501396116e-19;1;0,967;2;All_Others;0,75
CD3G;1,54448941629902;3,9983863339466e-23;5,46499444123822e-19;0,851;0,354;2;All_Others;0,75
RPL30;0,708883215558888;3,28616098567242e-22;4,49152483521707e-18;1;0,963;2;All_Others;0,75
RPS25;0,795135478304988;4,15042173668505e-21;5,67279642970113e-17;1;0,959;2;All_Others;0,75
RPL35A;0,627555380433042;4,41970710753744e-21;6,04085567458217e-17;1;0,968;2;All_Others;0,75
RPL37;0,617584051454038;6,57840551447748e-21;8,99136465718782e-17;1;0,97;2;All_Others;0,75
RPS27;0,802598646091663;7,19144187002386e-21;9,82926274794862e-17;1;0,963;2;All_Others;0,75
RPL34;0,61635787741647;8,99620684746096e-21;1,22960155191096e-16;1;0,971;2;All_Others;0,75
EEF1A1;0,570059365449056;1,43789686586164e-20;1,96531743625969e-16;1;0,982;2;All_Others;0,75
ETS1;1,22509284555173;1,49036537818058e-20;2,03703139889722e-16;0,926;0,523;2;All_Others;0,75
ABLIM1;1,45659283881807;3,9084317590637e-20;5,34204452828826e-16;0,755;0,286;2;All_Others;0,75
RPL11;0,610986434722852;6,60807844419115e-20;9,03192161752047e-16;1;0,979;2;All_Others;0,75
CD27;1,35250989461597;6,6446084335923e-20;9,08185080703395e-16;0,84;0,34;2;All_Others;0,75
RPS3A;0,692589197484037;8,51218797373066e-20;1,16344585224951e-15;1;0,97;2;All_Others;0,75
RPS12;0,750552867753396;1,56126333749465e-19;2,13393472968769e-15;1;0,967;2;All_Others;0,75
RPS13;0,57710074938107;1,62425108608665e-19;2,22002638446324e-15;1;0,961;2;All_Others;0,75
TC2N;1,21498635705131;1,8606727515434e-19;2,54316751680952e-15;0,755;0,296;2;All_Others;0,75
RPS28;0,533046311989493;3,84828433206758e-19;5,25983502506998e-15;1;0,967;2;All_Others;0,75
RPL5;0,719116565874503;4,83932230374121e-19;6,61438572475349e-15;1;0,941;2;All_Others;0,75
PIK3IP1;1,29930414130865;5,75687588951379e-19;7,86849796578745e-15;0,798;0,334;2;All_Others;0,75
IL7R;1,06032297275954;8,96942022391998e-19;1,22594035620538e-14;0,936;0,404;2;All_Others;0,75
RPS6;0,715685271312793;1,00043169851155e-18;1,36739004552558e-14;1;0,957;2;All_Others;0,75
SELL;1,01645521501663;1,14212782447165e-18;1,56106031048786e-14;0,957;0,659;2;All_Others;0,75
CD3D;1,21694157707219;1,28678869088974e-18;1,7587827827081e-14;0,926;0,396;2;All_Others;0,75
CD3E;1,12534233263243;2,24503996806611e-18;3,06852062835276e-14;0,968;0,435;2;All_Others;0,75
LBH;1,35823835670696;2,43105610864691e-18;3,3227674892986e-14;0,862;0,404;2;All_Others;0,75
EEF1B2;0,810891276303604;3,83888981803255e-18;5,24699460328689e-14;1;0,889;2;All_Others;0,75
RPL39;0,521817829155509;4,5766457466579e-18;6,25535940653202e-14;1;0,967;2;All_Others;0,75
EVL;0,979935899446001;4,76040727719772e-18;6,50652466647384e-14;0,968;0,616;2;All_Others;0,75
RPL13;0,633774654191253;7,65277864180578e-18;1,04598178476201e-13;1;0,978;2;All_Others;0,75
RPS29;0,727749379867666;8,12835183921783e-18;1,11098312938429e-13;1;0,931;2;All_Others;0,75
RPS21;0,640543663958952;1,09189171872249e-17;1,4923976011499e-13;1;0,971;2;All_Others;0,75
RPL19;0,58622451467323;1,28179075849764e-17;1,75195160871458e-13;1;0,972;2;All_Others;0,75
RPS27A;0,646897866454664;3,9669816402336e-17;5,42207050587128e-13;1;0,967;2;All_Others;0,75
RPS5;0,782076504524443;5,84436985441887e-17;7,98808471701971e-13;1;0,895;2;All_Others;0,75
RPS16;0,630602017454712;6,89986326600026e-17;9,43073311196915e-13;1;0,941;2;All_Others;0,75
RPL10;0,642689947830829;7,65916328482061e-17;1,04685443776928e-12;1;0,975;2;All_Others;0,75
RPS8;0,578885182175966;8,08549685311847e-17;1,10512570988423e-12;1;0,967;2;All_Others;0,75
RPS23;0,618127927762684;8,15795330123741e-17;1,11502905721313e-12;1;0,959;2;All_Others;0,75
LAT;1,16275628921215;1,01290925627868e-16;1,38444437148171e-12;0,872;0,407;2;All_Others;0,75
RPL3;0,732060349735455;1,70981833415485e-16;2,33697969912284e-12;1;0,933;2;All_Others;0,75
GIMAP7;0,957511200161992;1,94325123454259e-16;2,65603578737282e-12;0,957;0,671;2;All_Others;0,75
RPS3;0,687824279962356;2,3691445767136e-16;3,23814680745215e-12;1;0,964;2;All_Others;0,75
EEF2;0,636504474804896;2,37116040557629e-16;3,24090204234167e-12;1;0,937;2;All_Others;0,75
TPT1;0,5354650323881;3,17980603499885e-16;4,34615888863643e-12;1;0,975;2;All_Others;0,75
TOMM7;0,795451795096095;5,24024214507906e-16;7,16236296389406e-12;1;0,902;2;All_Others;0,75
RPL4;0,640665999427311;6,45235596534668e-16;8,81908013343585e-12;1;0,933;2;All_Others;0,75
RPL18;0,551924609786122;6,83613716899188e-16;9,3436322825781e-12;1;0,974;2;All_Others;0,75
RPL36;0,580704230325203;7,28176121256536e-16;9,95271122533434e-12;1;0,959;2;All_Others;0,75
NOSIP;1,08518779482787;1,39257672067847e-15;1,90337386182334e-11;0,926;0,545;2;All_Others;0,75
RPL14;0,641607388047873;2,14387279605048e-15;2,9302453376418e-11;1;0,95;2;All_Others;0,75
PABPC1;0,509104712894245;7,2828697289411e-15;9,95422634551669e-11;1;0,971;2;All_Others;0,75
RPL24;0,556212207386168;7,58485561938766e-15;1,0366980660579e-10;1;0,93;2;All_Others;0,75
LCK;1,02947948727701;1,0161311209258e-14;1,38884801608138e-10;0,872;0,414;2;All_Others;0,75
RPS15;0,500441965443225;1,47141194558661e-14;2,01112584722778e-10;1;0,979;2;All_Others;0,75
TLE5;0,806531235139394;2,53927199456831e-14;3,47067696217597e-10;0,979;0,777;2;All_Others;0,75
RPL10A;0,635701369035307;4,20695486583974e-14;5,75006591062976e-10;1;0,909;2;All_Others;0,75
RPL29;0,527984271448843;6,38274173954076e-14;8,72393140960432e-10;1;0,957;2;All_Others;0,75
CD7;0,816080607945034;1,35040390876595e-13;1,8457320625013e-09;0,872;0,402;2;All_Others;0,75
CD247;0,940535706953975;1,64956133078677e-13;2,25462042691936e-09;0,787;0,373;2;All_Others;0,75
RPS18;0,616105383832071;1,78792177596795e-13;2,44373148339299e-09;1;0,966;2;All_Others;0,75
RPS4X;0,580749388043519;1,92165994173857e-13;2,62652480836828e-09;1;0,959;2;All_Others;0,75
RPL22;0,550793161186681;3,19067541235005e-13;4,36101515360005e-09;1;0,933;2;All_Others;0,75
RACK1;0,503988110034315;3,73763543791125e-13;5,1086001165371e-09;1;0,956;2;All_Others;0,75
C12orf57;0,910148875308676;3,94227082157059e-13;5,38829575892269e-09;0,968;0,646;2;All_Others;0,75
LEPROTL1;1,088029744605;3,9573919468104e-13;5,40896331290046e-09;0,83;0,498;2;All_Others;0,75
RPS4Y1;0,674001590468781;5,48550050441622e-13;7,49758208943609e-09;1;0,857;2;All_Others;0,75
NDFIP1;1,05034532338562;1,27959774913729e-12;1,74895420352085e-08;0,809;0,541;2;All_Others;0,75
BTG1;0,686104179110797;1,74402279643508e-12;2,38373035816747e-08;1;0,895;2;All_Others;0,75
NOP53;0,823022970846382;2,20024639446282e-12;3,00729677195178e-08;0,936;0,75;2;All_Others;0,75
IFITM1;0,736246186832245;2,56277543606357e-12;3,50280146601169e-08;0,968;0,505;2;All_Others;0,75
RPSA;0,648345453399267;5,82687690021663e-12;7,96417534721609e-08;0,989;0,878;2;All_Others;0,75
RPL18A;0,514138468490784;1,32885445297364e-11;1,81627826632437e-07;1;0,964;2;All_Others;0,75
FCMR;0,784827728922961;5,40908378721269e-11;7,3931357203623e-07;0,851;0,451;2;All_Others;0,75
FYB1;0,765102576408471;6,01681366187564e-11;8,22378091305163e-07;0,979;0,759;2;All_Others;0,75
ANP32B;0,768064691777566;7,00968805511666e-11;9,58084163373345e-07;0,915;0,656;2;All_Others;0,75
GYPC;0,888732130649857;8,08777933863862e-11;1,10543768000513e-06;0,83;0,484;2;All_Others;0,75
RPL31;0,552506600047953;1,0474269045184e-10;1,43162309309576e-06;1;0,901;2;All_Others;0,75
RBL2;0,818023786326244;1,19271891420595e-10;1,63020821193669e-06;0,83;0,534;2;All_Others;0,75
ADD3;0,874396647062333;1,69132317004192e-10;2,3117005088133e-06;0,819;0,576;2;All_Others;0,75
RPL38;0,528178445953364;1,88478667788188e-10;2,57612643132895e-06;1;0,909;2;All_Others;0,75
HSPA8;0,654794404096455;2,27875439887815e-10;3,11460151238666e-06;0,979;0,763;2;All_Others;0,75
UXT;0,834550328484319;1,00695249526685e-09;1,37630267053072e-05;0,883;0,624;2;All_Others;0,75
ARL4C;0,589533197074638;1,49898052769601e-09;2,04880658525491e-05;0,809;0,435;2;All_Others;0,75
BTF3;0,517205563101245;1,6640654102919e-09;2,27444460278697e-05;1;0,891;2;All_Others;0,75
EIF3E;0,828023045442718;4,11609759685132e-09;5,62588219537638e-05;0,894;0,699;2;All_Others;0,75
LIMD2;0,551385433974839;4,94500768037752e-09;6,75883649753999e-05;0,989;0,875;2;All_Others;0,75
RGS10;0,544327857609495;5,12845110332899e-09;7,00956696803006e-05;0,84;0,534;2;All_Others;0,75
MZT2B;0,72164411061219;1,83082479200854e-08;0,000250237132571728;0,883;0,704;2;All_Others;0,75
H4C3;0,649247718201985;3,1568642454509e-08;0,000431480205068229;0,894;0,633;2;All_Others;0,75
TMEM123;0,90571235008573;3,55408830717368e-08;0,000485772789824499;0,766;0,532;2;All_Others;0,75
KLF2;0,534954676907931;4,11611318771927e-08;0,000562590350497469;0,979;0,864;2;All_Others;0,75
LINC00869;0,669640518718632;7,01161157320463e-08;0,000958347069825608;0,84;0,596;2;All_Others;0,75
TRAF3IP3;0,56663841710639;8,33135609073765e-08;0,00113872975048202;0,947;0,739;2;All_Others;0,75
RPS2P5;0,501788723803095;1,0677559335986e-07;0,00145940881004257;0,957;0,843;2;All_Others;0,75
MBNL1;0,535464891229638;1,17532606559863e-07;0,00160643566646021;0,947;0,776;2;All_Others;0,75
ST13;0,762951816278866;2,1209209904776e-07;0,00289887480978478;0,787;0,564;2;All_Others;0,75
IKZF1;0,6310642496728;4,26499141897052e-07;0,00582939027144891;0,83;0,627;2;All_Others;0,75
SEPTIN1;0,644146476941481;4,92936886882269e-07;0,00673746136990686;0,766;0,47;2;All_Others;0,75
LCP2;0,512406760602222;2,75001830075333e-06;0,0375872501346965;0,798;0,516;2;All_Others;0,75
RPS20;0,542275405972269;2,93434918339995e-06;0,0401066846387105;0,947;0,766;2;All_Others;0,75
SNRPD2;0,522077058282954;3,43350112938807e-06;0,0469290934364762;0,947;0,776;2;All_Others;0,75
COX6C;0,500411705471035;3,61674609773992e-06;0,0494336856639092;0,947;0,739;2;All_Others;0,75
MS4A1;10,5429837029414;1,02916538069071e-164;1,40666324232807e-160;0,943;0,003;3;All_Others;0,75
IGHM;12,5943428467823;2,82284073026713e-164;3,85825871012912e-160;0,931;0,001;3;All_Others;0,75
BANK1;7,92433716962436;9,03534267095817e-139;1,23495063626656e-134;0,885;0,015;3;All_Others;0,75
FCER2;8,66448509147872;3,07691075396278e-134;4,20552161851633e-130;0,805;0,005;3;All_Others;0,75
CD79A;7,8753211799151;1,46310478815835e-132;1,99977162445483e-128;0,931;0,031;3;All_Others;0,75
NIBAN3;7,07284739918875;3,62724008021329e-131;4,95771174163553e-127;0,908;0,027;3;All_Others;0,75
CD79B;5,5512521140032;4,14097386251459e-100;5,65988307528494e-96;0,908;0,072;3;All_Others;0,75
RALGPS2;5,26470943987979;1,37684550260598e-98;1,88187243296186e-94;0,862;0,057;3;All_Others;0,75
AFF3;4,47924318098195;3,64358067643514e-77;4,98004606855155e-73;0,816;0,083;3;All_Others;0,75
HLA-DQB1;3,97575962539815;9,566525606815e-75;1,30755271993947e-70;0,966;0,173;3;All_Others;0,75
NAA35;4,24380025660775;1,28528165310953e-70;1,75672296347011e-66;0,805;0,098;3;All_Others;0,75
HVCN1;4,01606541003556;3,98715054393014e-65;5,44963736344371e-61;0,908;0,173;3;All_Others;0,75
IRF8;3,59153268259378;2,35379119790509e-56;3,21716180929667e-52;0,793;0,12;3;All_Others;0,75
HLA-DMA;2,81525083719881;3,39403792765415e-54;4,63897103951769e-50;0,954;0,225;3;All_Others;0,75
HLA-DQA1;3,06327871250592;1,07661537263798e-53;1,47151789132158e-49;1;0,369;3;All_Others;0,75
HLA-DRB1;2,78005000249149;1,61188812499769e-52;2,20312868924684e-48;0,977;0,339;3;All_Others;0,75
HLA-DPB1;2,61026077554005;9,07090721992038e-50;1,23981159881872e-45;0,977;0,341;3;All_Others;0,75
HLA-DPA1;2,65700702243224;9,33919939055446e-50;1,27648177270098e-45;0,966;0,332;3;All_Others;0,75
MEF2C;2,86208810947449;2,50599664263365e-49;3,42519621115168e-45;0,92;0,23;3;All_Others;0,75
CD74;3,55524020003023;5,52336148981079e-49;7,54933048427339e-45;1;0,837;3;All_Others;0,75
CD37;2,37042125782998;1,04941840256311e-46;1,43434507262326e-42;1;0,892;3;All_Others;0,75
HLA-DRB3;2,45382065507679;1,13280123975889e-42;1,54831273450245e-38;0,782;0,161;3;All_Others;0,75
SNX2;2,38048031511534;2,97980916223304e-34;4,07280316294011e-30;0,851;0,305;3;All_Others;0,75
HLA-DRA;1,82091732921984;2,28366174062429e-29;3,12130886708528e-25;0,77;0,208;3;All_Others;0,75
NAPSB;1,83370400490006;1,5418989216844e-28;2,10746744615824e-24;0,805;0,219;3;All_Others;0,75
FCMR;1,92476723549573;3,82342021733708e-25;5,22585075305632e-21;0,897;0,45;3;All_Others;0,75
PRKCB;1,50956026648946;1,00932804960427e-22;1,37954957819912e-18;0,874;0,437;3;All_Others;0,75
LTB;1,21935327022638;7,47123874543013e-22;1,02116891172539e-17;0,977;0,602;3;All_Others;0,75
REL;1,88031589738589;2,90330998918236e-20;3,96824409321445e-16;0,793;0,365;3;All_Others;0,75
CD52;0,994169328706567;2,13133446977988e-19;2,91310795329515e-15;0,966;0,888;3;All_Others;0,75
EZR;1,63304345027036;4,42623893526916e-19;6,04978337672589e-15;0,828;0,444;3;All_Others;0,75
MT-ND4L;0,818309880833334;8,19075572159969e-16;1,11951249202825e-11;1;0,929;3;All_Others;0,75
LAPTM5;0,864373262626324;9,64845923107415e-16;1,31875140770322e-11;0,954;0,917;3;All_Others;0,75
SNX3;1,44376993838303;2,88627537763862e-15;3,94496118615647e-11;0,805;0,541;3;All_Others;0,75
SELL;0,978712945320545;3,05380370168981e-14;4,17393889946963e-10;0,954;0,662;3;All_Others;0,75
RPL18A;0,583942104617674;1,4670429523052e-13;2,00515430721075e-09;0,977;0,967;3;All_Others;0,75
SEC62;1,1715172426176;4,12145712214486e-13;5,6332075945476e-09;0,839;0,542;3;All_Others;0,75
CD81;1,27830086725543;6,03309234635e-13;8,24603061899118e-09;0,77;0,477;3;All_Others;0,75
SP100;1,29157547994449;6,33556907499006e-13;8,65945581169642e-09;0,805;0,523;3;All_Others;0,75
POU2F2;1,06695500737188;1,6007084065108e-12;2,18784825001896e-08;0,793;0,39;3;All_Others;0,75
PLCG2;0,832813393017926;2,12875390851153e-12;2,90958084215356e-08;0,759;0,395;3;All_Others;0,75
MT-CO2;0,523785806391056;1,81855851717797e-11;2,48560578127885e-07;1;1;3;All_Others;0,75
BTG1;0,830100559529252;2,55897268583614e-11;3,49760386700084e-07;0,954;0,902;3;All_Others;0,75
LIMD2;0,750564360654666;4,59564350546695e-11;6,28132554327222e-07;0,954;0,88;3;All_Others;0,75
FOXP1;1,21120577087817;4,68113223178419e-11;6,39817153440263e-07;0,77;0,503;3;All_Others;0,75
TAGLN2;0,656148399984812;1,0382190383119e-10;1,4190377815647e-06;0,897;0,718;3;All_Others;0,75
MT-ND6;0,785190739590222;5,0782183438584e-10;6,94090883238566e-06;0,954;0,757;3;All_Others;0,75
ZFP36L1;0,955943855161921;6,5237885819921e-10;8,91671423386681e-06;0,885;0,737;3;All_Others;0,75
RCSD1;0,843292868302357;1,08553681657358e-09;1,48371172089276e-05;0,897;0,685;3;All_Others;0,75
PTPN6;0,993835811610256;1,77168286500768e-09;2,4215361398925e-05;0,874;0,639;3;All_Others;0,75
CD53;0,99978751030881;7,32582002689085e-09;0,000100129308127544;0,828;0,621;3;All_Others;0,75
SMAP2;0,738284622558292;4,22033253274835e-08;0,000576835050576044;0,885;0,677;3;All_Others;0,75
UCP2;0,849789943312455;1,40159071228897e-07;0,00191569418555657;0,839;0,67;3;All_Others;0,75
RPS5;0,547627993826916;1,69107895408896e-07;0,00231136671444879;0,943;0,903;3;All_Others;0,75
GDI2;0,782786404525716;5,21478029059448e-07;0,00712756170118454;0,816;0,583;3;All_Others;0,75
SEPTIN6;0,641052396374938;9,44851529694486e-07;0,0129142307078642;0,759;0,526;3;All_Others;0,75
RPSA;0,507100647942378;1,30646757209039e-06;0,0178567987753315;0,966;0,881;3;All_Others;0,75
CSF1R;3,31510748790769;5,69338762951507e-65;7,78172221202119e-61;0,795;0,08;4;All_Others;0,75
CPVL;3,1412190762796;3,58627445381102e-63;4,9017199234689e-59;0,855;0,107;4;All_Others;0,75
LGALS2;2,95155549388633;2,24108429320854e-58;3,06311401195744e-54;0,88;0,134;4;All_Others;0,75
SERPINA1;2,61732024077817;1,43682459572205e-54;1,9638518574329e-50;0,988;0,213;4;All_Others;0,75
FGL2;2,37863533506984;4,15112110745967e-47;5,67375232967588e-43;0,928;0,194;4;All_Others;0,75
TNFAIP2;2,21108705955145;2,35540646287186e-45;3,21936955345326e-41;0,976;0,214;4;All_Others;0,75
DUSP6;2,55024371610772;3,6993673281675e-45;5,05629526413934e-41;0,855;0,171;4;All_Others;0,75
LILRB2;2,26365726229737;8,78842675114726e-45;1,20120216834681e-40;0,952;0,214;4;All_Others;0,75
CFD;2,23042086915893;1,60158739633288e-44;2,18904965330778e-40;0,928;0,21;4;All_Others;0,75
NCF2;2,04075514387709;1,6742127723078e-43;2,28831401719031e-39;0,952;0,202;4;All_Others;0,75
CST3;2,04498584851485;2,47226649393205e-43;3,37909384390633e-39;1;0,293;4;All_Others;0,75
SPI1;2,16191859731895;3,15706616645198e-43;4,31507803630656e-39;1;0,294;4;All_Others;0,75
SLC7A7;2,45851802130173;3,87282097502091e-43;5,29337170865858e-39;0,759;0,123;4;All_Others;0,75
FPR1;1,9230059223362;5,31444380172681e-43;7,26378178820021e-39;0,916;0,18;4;All_Others;0,75
CD68;2,11274062596648;1,82313948620446e-41;2,49186704974425e-37;0,928;0,221;4;All_Others;0,75
LST1;2,2372260521927;1,9160869962504e-41;2,61890770647504e-37;1;0,293;4;All_Others;0,75
TYROBP;1,94908955404225;1,7925989644662e-40;2,45012426463241e-36;1;0,327;4;All_Others;0,75
TYMP;2,08490618297697;1,87739834301134e-40;2,5660280552279e-36;1;0,344;4;All_Others;0,75
CFP;2,08004291249848;5,58380414636352e-40;7,63194350724966e-36;0,964;0,259;4;All_Others;0,75
HLA-DRA;2,18975920044272;3,86020544851242e-39;5,27612880702678e-35;0,88;0,199;4;All_Others;0,75
FCN1;1,96706841902985;9,16696161055265e-39;1,25294031293034e-34;0,976;0,26;4;All_Others;0,75
PSAP;2,14430261217986;1,05279372090717e-38;1,43895845773592e-34;1;0,656;4;All_Others;0,75
HCK;2,30910860940824;5,93918730657402e-38;8,11768121062538e-34;0,88;0,218;4;All_Others;0,75
FCER1G;2,00453081514227;1,94366475986062e-37;2,65660099377749e-33;1;0,32;4;All_Others;0,75
MS4A6A;2,03457853056057;2,33723750124568e-37;3,1945362167026e-33;0,892;0,215;4;All_Others;0,75
FGR;1,93469736978315;3,99605485953362e-37;5,46180778201056e-33;0,964;0,299;4;All_Others;0,75
CLEC7A;2,19411917819527;1,47360907377963e-36;2,014128882042e-32;0,771;0,153;4;All_Others;0,75
LGALS3;2,03950361431421;3,91540042862719e-36;5,35156930584764e-32;0,892;0,23;4;All_Others;0,75
CTSS;1,95748342552571;6,11732250212607e-36;8,36115639590591e-32;1;0,489;4;All_Others;0,75
AIF1;1,97436581854816;1,57576322871952e-35;2,15375318101383e-31;1;0,428;4;All_Others;0,75
CD14;1,95008264053209;2,87303001606563e-34;3,9268574259585e-30;0,867;0,209;4;All_Others;0,75
IGSF6;2,12335362893503;2,90082290450732e-34;3,96484474588061e-30;0,759;0,159;4;All_Others;0,75
MPEG1;1,83807092056333;5,12254421945626e-34;7,00149343915282e-30;0,892;0,224;4;All_Others;0,75
CYBB;1,86465952488005;9,38378118554045e-34;1,28257521243967e-29;0,94;0,302;4;All_Others;0,75
CTSB;1,86513045227588;6,14287947575868e-33;8,39608766746697e-29;0,952;0,35;4;All_Others;0,75
KCTD12;1,91921761988212;1,48943693947809e-32;2,03576240887865e-28;0,771;0,169;4;All_Others;0,75
NPC2;1,9522585308826;2,52983365045718e-32;3,45777663344488e-28;0,928;0,382;4;All_Others;0,75
CTSH;1,92656036305871;3,03377022808411e-32;4,14655714774536e-28;0,867;0,251;4;All_Others;0,75
LRP1;1,91387271143536;3,50010189896821e-32;4,78393927550974e-28;0,819;0,198;4;All_Others;0,75
FTH1;1,55394195478906;4,92911893181279e-32;6,73711975600172e-28;1;0,97;4;All_Others;0,75
GRN;1,76578067824599;1,27040989481e-31;1,73639624422631e-27;0,964;0,318;4;All_Others;0,75
FCGRT;1,88771244770672;1,58552335029095e-31;2,16709331517767e-27;0,928;0,329;4;All_Others;0,75
FTL;1,73288316022122;1,64465752905086e-31;2,24791791070672e-27;1;0,967;4;All_Others;0,75
LGALS1;1,75961378689756;7,92708080654727e-31;1,08347340463888e-26;0,988;0,381;4;All_Others;0,75
LYZ;1,58184798135719;1,24684560116036e-30;1,70418856766598e-26;1;0,267;4;All_Others;0,75
COTL1;1,72932737681315;1,50608100128785e-30;2,05851151256023e-26;0,988;0,694;4;All_Others;0,75
HLA-DRB1;1,471972156885;2,1636087988987e-30;2,95722050633474e-26;0,988;0,341;4;All_Others;0,75
TNFRSF1B;1,99524816543366;9,36674074757682e-30;1,2802461253788e-25;0,892;0,325;4;All_Others;0,75
BRI3;1,63185305884224;1,54668597259855e-29;2,1140103873477e-25;0,988;0,478;4;All_Others;0,75
ANXA5;1,78581318252642;3,34221008376277e-29;4,56813274248696e-25;0,928;0,327;4;All_Others;0,75
TIMP2;1,81783504716401;3,55175606847519e-29;4,85454019439189e-25;0,759;0,178;4;All_Others;0,75
CSTA;1,56248971350041;4,69348642745138e-29;6,41505724904055e-25;0,843;0,211;4;All_Others;0,75
HLA-DPA1;1,49692833995575;1,13681137403067e-28;1,55379378602512e-24;0,94;0,339;4;All_Others;0,75
CTSZ;1,80615638896509;1,34722419757245e-28;1,84138603324203e-24;0,904;0,335;4;All_Others;0,75
CCDC88A;1,79701608665472;6,0616791930598e-28;8,28510312107413e-24;0,807;0,215;4;All_Others;0,75
NAGK;1,63188656339557;1,10177042057716e-27;1,50589981084486e-23;0,867;0,285;4;All_Others;0,75
MNDA;1,32380864586098;1,4685550178596e-27;2,0072209984105e-23;0,928;0,253;4;All_Others;0,75
GSTP1;1,59881346061732;2,31985984210947e-27;3,17078443219522e-23;1;0,579;4;All_Others;0,75
PYCARD;1,72297922265136;2,5395789788606e-27;3,47109654830666e-23;0,916;0,4;4;All_Others;0,75
PRAM1;1,49006519347365;1,38391341261732e-26;1,89153285236535e-22;0,759;0,183;4;All_Others;0,75
GPX1;1,22991705047684;2,71933406271513e-26;3,71678579691904e-22;0,988;0,584;4;All_Others;0,75
MYO1F;1,50273492787488;2,94504739971195e-26;4,02529078592629e-22;0,94;0,336;4;All_Others;0,75
S100A11;1,39884693480047;3,22076821003533e-26;4,40214598947628e-22;1;0,622;4;All_Others;0,75
GABARAP;1,26994564990969;4,38843351460671e-26;5,99811092776444e-22;1;0,829;4;All_Others;0,75
S100A9;1,0017425104541;6,99414465335435e-26;9,55959691220473e-22;1;0,275;4;All_Others;0,75
CD36;1,58823703148556;7,68226663762772e-26;1,05001220403096e-21;0,807;0,215;4;All_Others;0,75
CEBPD;1,40463052774105;8,99401122946518e-26;1,2293014548433e-21;0,976;0,318;4;All_Others;0,75
EFHD2;1,38490260159184;2,00899737883827e-25;2,74589761739615e-21;0,976;0,43;4;All_Others;0,75
ZEB2;1,62284284111528;2,22590638981786e-25;3,04236885360305e-21;0,867;0,289;4;All_Others;0,75
AP1S2;1,62857299516109;2,26776941453783e-25;3,09958723579031e-21;0,88;0,322;4;All_Others;0,75
CALM2;1,30589183106164;3,01615807427642e-25;4,12248485592101e-21;0,988;0,816;4;All_Others;0,75
SH3BGRL3;0,999683392835781;3,8463398852503e-25;5,25717735516011e-21;1;0,938;4;All_Others;0,75
HLA-DMA;1,49271369605105;9,95346710708758e-25;1,36043988419673e-20;0,819;0,244;4;All_Others;0,75
SAT1;1,63874544504903;1,12784424962518e-24;1,54153752038769e-20;0,964;0,588;4;All_Others;0,75
RAC1;1,36628630821141;1,29041413627144e-24;1,76373804145581e-20;0,976;0,607;4;All_Others;0,75
S100A4;1,32554140626429;1,30645524998311e-24;1,78566303567692e-20;1;0,733;4;All_Others;0,75
RNF130;1,62933284180766;1,36278084839074e-24;1,86264886358047e-20;0,843;0,305;4;All_Others;0,75
CEBPB;1,70930360730533;1,52938944085989e-24;2,09036948776729e-20;0,892;0,381;4;All_Others;0,75
DUSP1;1,43759332901258;2,21477312284386e-24;3,02715190430299e-20;0,988;0,592;4;All_Others;0,75
BLVRB;1,6672354468036;7,51241804153561e-24;1,02679729791709e-19;0,783;0,237;4;All_Others;0,75
CSF3R;1,26248042123828;9,31338217900806e-24;1,27295307622682e-19;0,843;0,24;4;All_Others;0,75
STXBP2;1,46082296216678;1,01853880905314e-23;1,39213884421384e-19;0,855;0,294;4;All_Others;0,75
GNAI2;1,15069260378768;2,28447400759771e-23;3,12241907358455e-19;1;0,805;4;All_Others;0,75
VCAN;1,25870235980302;2,65307594356985e-23;3,62622419967126e-19;0,904;0,272;4;All_Others;0,75
CD74;0,508581499471711;3,25694885255844e-23;4,45159769167687e-19;1;0,837;4;All_Others;0,75
CRTAP;1,7373472695749;4,05665882366099e-23;5,54464128017985e-19;0,771;0,267;4;All_Others;0,75
ATP6V1B2;1,7198282337513;4,10552892479845e-23;5,61143693441452e-19;0,759;0,236;4;All_Others;0,75
CYBA;0,99776380159286;4,20432187965598e-23;5,74646714511379e-19;1;0,907;4;All_Others;0,75
ANXA2;1,46656130599408;9,04540011293718e-23;1,23632528743625e-18;0,916;0,366;4;All_Others;0,75
LYN;1,6230135034755;2,18293604988889e-22;2,98363699298813e-18;0,831;0,27;4;All_Others;0,75
S100A6;1,22674709692772;2,18540169601538e-22;2,98700703811382e-18;1;0,864;4;All_Others;0,75
CARD16;1,35477226421725;3,1022664215927e-22;4,2401777450329e-18;0,904;0,411;4;All_Others;0,75
LYST;1,4814562591625;3,80702927854963e-22;5,20344761792164e-18;0,843;0,297;4;All_Others;0,75
CTSD;1,04105861217745;2,02790631591527e-21;2,77174235259299e-17;0,843;0,247;4;All_Others;0,75
JAML;1,43183284817303;3,00761931853401e-21;4,11081408457228e-17;0,88;0,36;4;All_Others;0,75
TKT;1,14940725305075;6,10822289934511e-21;8,34871905882489e-17;0,964;0,603;4;All_Others;0,75
