genes	avg_log2FC	p_val	adj.P.Val	pct.1	pct.2	tested_cluster	control_cluster	min.pct
CD52	0,90970733284401	2,47559453804218e-235	7,42678361412653e-232	0,943	0,512	5	All	0,75
PRKCB	0,982889716116867	5,13255988420606e-199	1,53976796526182e-195	0,839	0,393	5	All	0,75
EZR	0,968676074097805	4,79500853818043e-180	1,43850256145413e-176	0,847	0,439	5	All	0,75
LTB	0,989948022195829	2,36944202710052e-173	7,10832608130156e-170	0,951	0,516	5	All	0,75
MT-ND4L	0,680293078280475	2,76677331450241e-148	8,30031994350724e-145	0,909	0,527	5	All	0,75
MT-CO1	0,500421274652918	7,70351384690039e-134	2,31105415407012e-130	0,871	0,486	5	All	0,75
MT-RNR2	0,517589526191354	4,46685772941552e-114	1,34005731882465e-110	0,825	0,481	5	All	0,75
RPS5	0,593447479339533	6,78375690238945e-107	2,03512707071683e-103	0,955	0,564	5	All	0,75
CD81	0,620671700217289	8,16843535082556e-105	2,45053060524767e-101	0,814	0,47	5	All	0,75
ZFP36L1	0,723961798869946	2,12194628263186e-90	6,36583884789558e-87	0,777	0,501	5	All	0,75
STK17A	0,638994498528555	2,57655170427341e-82	7,72965511282024e-79	0,758	0,468	5	All	0,75
RPSA	0,520305915064999	2,50728276933986e-79	7,52184830801957e-76	0,922	0,578	5	All	0,75
SELL	0,539686637352815	7,75958794536774e-68	2,32787638361032e-64	0,786	0,487	5	All	0,75
CCL5	2,90953652589658	0	0	0,928	0,071	6	All	0,75
NKG7	1,74542830076546	0	0	0,861	0,087	6	All	0,75
CTSW	1,54609563806639	0	0	0,944	0,262	6	All	0,75
CST7	1,43913157047767	0	0	0,784	0,067	6	All	0,75
IL32	1,51691651589776	2,21755673873986e-246	6,6526702162196e-243	0,986	0,481	6	All	0,75
B2M	0,833630749288032	1,6807926987214e-222	5,04237809616421e-219	0,99	0,556	6	All	0,75
GZMM	0,826035958985464	6,24639726895731e-148	1,87391918068719e-144	0,764	0,304	6	All	0,75
CD81	0,878364895144794	2,44495966641484e-133	7,33487899924453e-130	0,861	0,475	6	All	0,75
IL7R	1,25567971717286	4,65969394637261e-128	1,39790818391178e-124	0,835	0,428	6	All	0,75
ARL4C	0,898230479938102	1,80885218322797e-127	5,42655654968392e-124	0,864	0,453	6	All	0,75
HCST	0,851487734002858	2,55852608077935e-120	7,67557824233804e-117	0,859	0,472	6	All	0,75
CD3E	0,816173517097215	2,45926670727555e-106	7,37780012182664e-103	0,971	0,491	6	All	0,75
CD3D	0,735243469062874	3,62947381025913e-99	1,08884214307774e-95	0,802	0,393	6	All	0,75
LCK	0,6659647296739	3,76183075415977e-95	1,12854922624793e-91	0,911	0,491	6	All	0,75
MYL12A	0,561152669688916	3,51967327686527e-92	1,05590198305958e-88	0,893	0,564	6	All	0,75
CD99	0,676127747322842	8,0510562933222e-87	2,41531688799666e-83	0,768	0,415	6	All	0,75
IFITM1	0,649339745713642	2,47811178210567e-73	7,43433534631702e-70	0,903	0,506	6	All	0,75
CD3G	0,566933844592571	3,29270049381957e-70	9,87810148145872e-67	0,812	0,428	6	All	0,75
PLAAT4	0,595706894981776	1,17877268144795e-65	3,53631804434386e-62	0,816	0,491	6	All	0,75
HSPA8	0,515546433273532	7,83342269012645e-60	2,35002680703794e-56	0,824	0,527	6	All	0,75
GIMAP7	0,500630015410321	8,62760661815197e-29	2,58828198544559e-25	0,783	0,569	6	All	0,75
GNLY	5,60587186081279	0	0	0,995	0,027	7	All	0,75
NKG7	4,61615512491798	0	0	1	0,098	7	All	0,75
PRF1	3,59820457974827	0	0	0,998	0,107	7	All	0,75
CST7	3,25845612285678	0	0	0,995	0,074	7	All	0,75
GZMA	3,21265019785356	0	0	0,99	0,062	7	All	0,75
GZMB	3,18996113107543	0	0	0,962	0,013	7	All	0,75
CCL5	2,96126556335831	0	0	0,886	0,092	7	All	0,75
FGFBP2	2,96078655855136	0	0	0,9	0,014	7	All	0,75
CTSW	2,8981765724843	0	0	0,998	0,274	7	All	0,75
SPON2	2,87703371918311	0	0	0,912	0,031	7	All	0,75
KLRD1	2,66195566484278	0	0	0,979	0,043	7	All	0,75
CLIC3	2,51978613486145	0	0	0,922	0,037	7	All	0,75
CX3CR1	2,36749430683694	0	0	0,907	0,123	7	All	0,75
HOPX	2,34499898379277	0	0	0,938	0,083	7	All	0,75
FCGR3A	2,3123077377806	0	0	0,914	0,026	7	All	0,75
IL2RB	2,18318253654243	0	0	0,91	0,065	7	All	0,75
KLRF1	2,07942217911898	0	0	0,924	0,009	7	All	0,75
KLRB1	1,90937622395093	0	0	0,929	0,086	7	All	0,75
TBX21	1,85145790053487	0	0	0,838	0,024	7	All	0,75
MATK	1,59952906865233	0	0	0,838	0,09	7	All	0,75
SH2D1B	1,5789225130339	0	0	0,767	0,003	7	All	0,75
S1PR5	1,53376890409758	0	0	0,76	0,026	7	All	0,75
PYHIN1	1,38599228026776	1,85142009918711e-290	5,55426029756133e-287	0,777	0,092	7	All	0,75
APMAP	1,49569825499108	1,76314256802188e-272	5,28942770406563e-269	0,86	0,171	7	All	0,75
CD247	2,01409997827623	3,5913592530674e-263	1,07740777592022e-259	0,99	0,422	7	All	0,75
GZMM	1,78227087122389	2,60414339941452e-259	7,81243019824357e-256	0,933	0,306	7	All	0,75
EFHD2	1,93608591689578	2,65735678688841e-243	7,97207036066522e-240	0,995	0,429	7	All	0,75
B2M	1,19504792438241	1,84128732758159e-224	5,52386198274476e-221	0,995	0,565	7	All	0,75
ABHD17A	1,71360435277576	8,49293693101966e-222	2,5478810793059e-218	0,962	0,457	7	All	0,75
IFITM1	1,91417120270212	1,47156932507503e-220	4,4147079752251e-217	0,995	0,51	7	All	0,75
PFN1	1,39852131840373	1,48312367150379e-207	4,44937101451136e-204	0,971	0,476	7	All	0,75
CD7	1,78185135507149	5,6508756633895e-205	1,69526269901685e-201	0,955	0,367	7	All	0,75
IFITM2	1,74761093080565	2,85113077823771e-203	8,55339233471312e-200	0,952	0,506	7	All	0,75
SRGN	1,60088649340432	7,0237469205281e-203	2,10712407615843e-199	0,99	0,432	7	All	0,75
PLEK	1,48721814392489	3,46021717596257e-200	1,03806515278877e-196	0,907	0,298	7	All	0,75
ARL4C	1,41553841237196	1,89455096227291e-176	5,68365288681872e-173	0,955	0,458	7	All	0,75
MYL12A	1,18274285472131	2,11198441849483e-170	6,3359532554845e-167	0,981	0,567	7	All	0,75
HCST	1,4823466886648	5,26388572793095e-170	1,57916571837928e-166	0,948	0,477	7	All	0,75
XBP1	1,42867378307809	1,42960394847315e-163	4,28881184541944e-160	0,888	0,357	7	All	0,75
CD99	1,30476015184845	1,05356247160575e-159	3,16068741481725e-156	0,931	0,415	7	All	0,75
RAP1B	1,2627231605548	5,73006398896137e-158	1,71901919668841e-154	0,888	0,387	7	All	0,75
ZAP70	1,20364524121156	1,01728945808358e-154	3,05186837425073e-151	0,895	0,364	7	All	0,75
PLAAT4	1,28793614302757	3,08572026931136e-152	9,25716080793409e-149	0,936	0,493	7	All	0,75
ITGB2	1,26213941878035	1,71330749491993e-150	5,13992248475978e-147	0,969	0,477	7	All	0,75
FCER1G	1,34642184961727	2,69009532431147e-150	8,0702859729344e-147	0,952	0,334	7	All	0,75
ALOX5AP	1,33159585036879	5,67671123153621e-147	1,70301336946086e-143	0,85	0,337	7	All	0,75
CLIC1	1,18961948877241	1,55566752365863e-139	4,66700257097589e-136	0,952	0,492	7	All	0,75
CD81	1,16550887129905	2,41164173043637e-138	7,23492519130912e-135	0,919	0,481	7	All	0,75
CTSC	1,44302778959285	1,0571835327388e-137	3,17155059821639e-134	0,831	0,34	7	All	0,75
SLC9A3R1	3,73864411696366	2,22920438546978e-127	6,68761315640934e-124	0,867	0,373	7	All	0,75
CYBA	1,00620485155852	3,22326785994736e-124	9,66980357984207e-121	0,955	0,481	7	All	0,75
PLAC8	1,13596427271805	3,91333698084904e-123	1,17400109425471e-119	0,841	0,37	7	All	0,75
TGFB1	0,969997889634997	4,23008055136021e-112	1,26902416540806e-108	0,914	0,529	7	All	0,75
SPN	1,02202033230484	1,48296910340703e-98	4,44890731022108e-95	0,762	0,323	7	All	0,75
CD63	1,02467967824266	3,03364359669296e-96	9,10093079007888e-93	0,791	0,361	7	All	0,75
ACTB	0,886706573001803	3,36122242971888e-93	1,00836672891566e-89	0,869	0,521	7	All	0,75
ADGRE5	0,958067582210846	5,39952139816402e-93	1,61985641944921e-89	0,841	0,432	7	All	0,75
EVL	0,845265081892978	7,41306084883675e-85	2,22391825465102e-81	0,86	0,47	7	All	0,75
IFITM3	0,898961720905359	2,02346817663554e-80	6,07040452990662e-77	0,793	0,424	7	All	0,75
PRKCH	0,841634871830743	2,12585270215437e-78	6,37755810646311e-75	0,755	0,326	7	All	0,75
TYROBP	0,836235079778986	5,70743708505637e-75	1,71223112551691e-71	0,99	0,349	7	All	0,75
DENND2D	0,844685261893955	1,76737665771999e-72	5,30212997315996e-69	0,786	0,401	7	All	0,75
ACTG1	0,796941964929897	9,20080591943318e-69	2,76024177582995e-65	0,836	0,547	7	All	0,75
LCP1	0,77182805959744	3,27974625165087e-67	9,8392387549526e-64	0,879	0,575	7	All	0,75
CALR	0,97803045009532	1,16604681275635e-64	3,49814043826906e-61	0,81	0,543	7	All	0,75
FGR	0,54974667340584	3,15047598237568e-64	9,45142794712704e-61	0,784	0,324	7	All	0,75
MYL6	0,527751341797817	5,15198325883803e-61	1,54559497765141e-57	0,857	0,464	7	All	0,75
KLF2	0,54624126621127	2,0493242924391e-45	6,14797287731731e-42	0,848	0,566	7	All	0,75
LINC00861	0,553688482082937	4,25692511944306e-40	1,27707753583292e-36	0,779	0,423	7	All	0,75
TLE5	0,503322565405435	1,64086873471397e-35	4,92260620414192e-32	0,836	0,544	7	All	0,75
FCER1A	3,21051677306392	0	0	0,879	0,012	8	All	0,75
CLEC10A	2,18863930506686	1,03751334357796e-223	3,11254003073387e-220	0,798	0,033	8	All	0,75
PLD4	1,41619428765331	3,84479326395932e-153	1,1534379791878e-149	0,818	0,057	8	All	0,75
HLA-DQA2	2,91020619958533	1,39862365257233e-146	4,19587095771698e-143	1	0,115	8	All	0,75
HLA-DQA1	2,27992900011711	1,26572779455696e-137	3,79718338367088e-134	0,99	0,106	8	All	0,75
HLA-DQB1	3,26777918896348	5,33819621440838e-112	1,60145886432251e-108	1	0,172	8	All	0,75
NAPSB	2,59636360385744	1,31473662182395e-96	3,94420986547185e-93	1	0,248	8	All	0,75
GSN	1,64890274250713	6,6187638476068e-90	1,98562915428204e-86	0,929	0,151	8	All	0,75
BASP1	1,70975645094733	6,10264440619965e-88	1,8307933218599e-84	0,889	0,154	8	All	0,75
HLA-DRB5	3,59847551369581	2,92361754297559e-83	8,77085262892678e-80	1	0,325	8	All	0,75
HLA-DMA	2,15807120592958	2,39684346383216e-82	7,19053039149648e-79	0,99	0,265	8	All	0,75
HLA-DRB1	2,90849814826785	1,6779076680471e-81	5,0337230041413e-78	1	0,328	8	All	0,75
CST3	3,39031811820754	1,80962559168883e-79	5,42887677506649e-76	1	0,332	8	All	0,75
HLA-DPB1	3,62526852656701	3,9883998560139e-79	1,19651995680417e-75	1	0,367	8	All	0,75
HLA-DMB	1,4577917852028	1,52590852522025e-78	4,57772557566074e-75	0,97	0,204	8	All	0,75
HLA-DRA	3,89936862584027	7,82539126005498e-78	2,34761737801649e-74	1	0,339	8	All	0,75
HLA-DPA1	3,79778435099614	1,49897304604582e-76	4,49691913813747e-73	1	0,403	8	All	0,75
CPVL	1,95459342237035	2,55119460603646e-74	7,65358381810938e-71	0,879	0,181	8	All	0,75
ALDH2	1,18408252943524	1,3580194549166e-67	4,07405836474979e-64	0,869	0,171	8	All	0,75
CFP	1,56823351766122	1,73174282392243e-65	5,19522847176728e-62	0,929	0,237	8	All	0,75
CIITA	1,08856630433018	1,45200130499425e-64	4,35600391498276e-61	0,818	0,125	8	All	0,75
CD74	3,25394572484098	5,25996887093862e-63	1,57799066128159e-59	1	0,421	8	All	0,75
CTSZ	1,66484690241846	5,42421827146255e-63	1,62726548143877e-59	1	0,377	8	All	0,75
RAB32	0,990693312077479	9,51581039854011e-60	2,85474311956203e-56	0,798	0,182	8	All	0,75
ZNF385A	0,918472052895267	5,11655973781276e-59	1,53496792134383e-55	0,838	0,172	8	All	0,75
ACTB	1,47116986402391	2,57273342333568e-58	7,71820027000705e-55	1	0,531	8	All	0,75
SAMHD1	1,8632852300832	3,67659980218249e-58	1,10297994065475e-54	0,99	0,523	8	All	0,75
LYZ	2,21709317584361	6,79581086933717e-58	2,03874326080115e-54	1	0,32	8	All	0,75
ANXA2	1,68940543242742	1,28738130739489e-57	3,86214392218467e-54	1	0,421	8	All	0,75
GRN	1,53991355835878	2,86423782292264e-57	8,59271346876793e-54	1	0,347	8	All	0,75
CCDC88A	1,16100111165569	1,77836297277782e-54	5,33508891833347e-51	0,909	0,238	8	All	0,75
PAK1	1,14733148195003	3,87671704794425e-52	1,16301511438327e-48	0,889	0,234	8	All	0,75
CTSH	1,19426222643571	8,57220973779876e-51	2,57166292133963e-47	0,939	0,306	8	All	0,75
FGL2	1,34610858838649	1,43454612023617e-48	4,30363836070852e-45	0,889	0,26	8	All	0,75
MACROH2A1	1,19802939505116	1,93178939636998e-48	5,79536818910993e-45	1	0,474	8	All	0,75
SPI1	1,27461706510353	1,36505706165246e-46	4,09517118495738e-43	1	0,344	8	All	0,75
GSTP1	1,48908825357287	2,048681401415e-45	6,146044204245e-42	1	0,434	8	All	0,75
COTL1	1,45654435543892	2,10975312486918e-45	6,32925937460753e-42	1	0,462	8	All	0,75
IGSF6	1,18084855696932	9,18112251378031e-45	2,75433675413409e-41	0,808	0,223	8	All	0,75
JAML	1,2902925717298	1,11069890864912e-44	3,33209672594735e-41	0,939	0,367	8	All	0,75
GLIPR1	1,13647028136033	1,04703855602474e-42	3,14111566807422e-39	0,96	0,435	8	All	0,75
PLBD1	0,829294407156451	6,74539755006275e-42	2,02361926501882e-38	0,798	0,206	8	All	0,75
LGALS2	1,24922168481369	1,81758639132894e-41	5,45275917398681e-38	0,758	0,208	8	All	0,75
LY86	0,948524146413568	6,86811024283633e-41	2,0604330728509e-37	0,838	0,235	8	All	0,75
ACTG1	1,06603432336829	1,34326711571899e-40	4,02980134715698e-37	0,949	0,556	8	All	0,75
ANXA5	1,08913329365001	1,23258638846897e-39	3,69775916540691e-36	0,97	0,385	8	All	0,75
RAB31	0,7842534043142	7,69232067892296e-38	2,30769620367689e-34	0,788	0,219	8	All	0,75
S100A10	1,33946185958819	1,42249160261456e-37	4,26747480784369e-34	0,98	0,46	8	All	0,75
GAPDH	1,05082598004751	2,20013063970884e-37	6,60039191912651e-34	1	0,529	8	All	0,75
TUBA1B	1,88112880824838	4,10887604610421e-37	1,23266281383126e-33	0,919	0,535	8	All	0,75
MEF2C	0,746400736212998	1,50617359791613e-36	4,51852079374839e-33	0,848	0,26	8	All	0,75
RNF130	1,17448749095375	2,50262711447318e-36	7,50788134341954e-33	0,869	0,36	8	All	0,75
FCGRT	0,95127494751795	6,87581309073536e-36	2,06274392722061e-32	0,949	0,376	8	All	0,75
FCER1G	1,20559411660444	4,50296971787462e-35	1,35089091536238e-31	0,929	0,355	8	All	0,75
C1orf162	1,0389327377152	5,42704882916205e-35	1,62811464874861e-31	0,96	0,522	8	All	0,75
MFSD1	0,766197998433818	1,80465581889723e-34	5,41396745669169e-31	0,788	0,247	8	All	0,75
LGALS1	1,31347296046819	1,24947286423792e-33	3,74841859271375e-30	1	0,391	8	All	0,75
PFN1	0,695168340041537	4,18359112551348e-33	1,25507733765404e-29	0,99	0,493	8	All	0,75
AP1S2	0,956448071060141	1,31857061851354e-32	3,95571185554061e-29	0,929	0,396	8	All	0,75
GABARAP	0,885608835524458	2,08827972222894e-32	6,26483916668681e-29	0,98	0,457	8	All	0,75
CD86	0,873698349700277	8,60272831425485e-32	2,58081849427645e-28	0,899	0,134	8	All	0,75
SYK	0,653047068726215	3,55523928759544e-31	1,06657178627863e-27	0,848	0,27	8	All	0,75
AP2S1	0,82474982742197	6,26209771193596e-31	1,87862931358079e-27	0,96	0,486	8	All	0,75
RAC1	0,868444527247327	1,30960297969281e-30	3,92880893907844e-27	0,949	0,388	8	All	0,75
CASP1	0,94453597016252	2,98188182380301e-30	8,94564547140904e-27	0,828	0,332	8	All	0,75
PPT1	1,01074801798195	9,73895715939821e-30	2,92168714781946e-26	0,889	0,424	8	All	0,75
MYL6	0,742098514957016	7,96939688480447e-29	2,39081906544134e-25	0,939	0,476	8	All	0,75
EFHD2	0,755511505788865	4,81179673198366e-28	1,4435390195951e-24	0,99	0,448	8	All	0,75
PTPRE	0,766735735731995	3,45774104736704e-27	1,03732231421011e-23	0,859	0,308	8	All	0,75
CLIC1	0,812754747100275	8,25241952517475e-27	2,47572585755243e-23	0,98	0,507	8	All	0,75
VIM	1,00050460799102	9,94930078869618e-27	2,98479023660885e-23	0,98	0,504	8	All	0,75
PLEK	0,67773565054054	2,68691836530888e-25	8,06075509592665e-22	0,848	0,319	8	All	0,75
TAGLN2	1,08433733331224	6,57993887080135e-25	1,9739816612404e-21	0,929	0,491	8	All	0,75
PYCARD	0,691180697896044	7,48930047981444e-25	2,24679014394433e-21	0,919	0,431	8	All	0,75
PLEKHO1	0,674726153239779	1,4990007806603e-24	4,4970023419809e-21	0,848	0,359	8	All	0,75
CYBA	0,699779535255558	3,57572021319109e-23	1,07271606395733e-19	0,98	0,496	8	All	0,75
CRTAP	0,639418529606158	5,12019511876859e-23	1,53605853563058e-19	0,808	0,328	8	All	0,75
GPX1	0,801631595460969	3,98102436286207e-22	1,19430730885862e-18	0,99	0,429	8	All	0,75
SRGN	0,698146857444551	7,3723055422953e-22	2,21169166268859e-18	0,96	0,451	8	All	0,75
LGALS3	0,512280463599833	1,13783967898615e-21	3,41351903695844e-18	0,848	0,312	8	All	0,75
CAPG	0,812394908198036	5,7455090414202e-21	1,72365271242606e-17	0,768	0,315	8	All	0,75
TIMP1	0,616227434455424	1,20805380759875e-20	3,62416142279624e-17	0,848	0,435	8	All	0,75
ANXA1	0,903592200584567	8,47983526266315e-20	2,54395057879894e-16	0,859	0,468	8	All	0,75
AIF1	0,635606037435709	6,53407662532534e-19	1,9602229875976e-15	0,97	0,393	8	All	0,75
LYN	0,515998473892604	7,18643208261975e-19	2,15592962478592e-15	0,778	0,302	8	All	0,75
LST1	0,540907502052583	9,27035504730417e-19	2,78110651419125e-15	0,869	0,344	8	All	0,75
TPM4	0,580912176525639	1,01260820931762e-18	3,03782462795286e-15	0,758	0,344	8	All	0,75
TYMP	0,533193312728009	1,17156910079874e-18	3,51470730239622e-15	0,929	0,386	8	All	0,75
BID	0,706606578489987	1,55904209505253e-18	4,6771262851576e-15	0,828	0,232	8	All	0,75
FOS	0,651025139028863	1,86317476459499e-18	5,58952429378498e-15	0,99	0,39	8	All	0,75
ATP6V0B	0,657706805007513	3,21289459563809e-18	9,63868378691427e-15	0,889	0,48	8	All	0,75
ITGB2	0,582828779030083	2,01717582207847e-17	6,05152746623542e-14	0,939	0,494	8	All	0,75
ZYX	0,631660521686785	1,10576555113367e-16	3,31729665340101e-13	0,788	0,389	8	All	0,75
ZEB2	0,587283077138571	1,25400502998875e-16	3,76201508996626e-13	0,778	0,325	8	All	0,75
CARD16	0,671750379925781	2,54099285749166e-16	7,62297857247497e-13	0,798	0,453	8	All	0,75
S100A11	0,56804626455772	8,34446595588195e-16	2,50333978676458e-12	0,949	0,436	8	All	0,75
NPC2	0,538823071001083	1,21565583510711e-15	3,64696750532133e-12	0,859	0,442	8	All	0,75
LCP1	0,562812529340798	5,05777610816313e-15	1,51733283244894e-11	0,929	0,585	8	All	0,75
NFKBIA	0,57665396652489	1,23209988396398e-14	3,69629965189195e-11	0,778	0,402	8	All	0,75
ASAP1	3,32766862535578	1,97342142736855e-14	5,92026428210565e-11	0,778	0,153	8	All	0,75
ITGA4	0,509725018094406	3,20750855463023e-12	9,62252566389068e-09	0,808	0,457	8	All	0,75
RGS10	0,503081160343469	4,2082669758268e-12	1,26248009274804e-08	0,899	0,551	8	All	0,75
CD300H	1,35132786502129	1,22122833007313e-227	3,66368499021939e-224	0,82	0,015	9	All	0,75
FCGR3A	3,35949831900117	7,73457249265602e-179	2,32037174779681e-175	1	0,056	9	All	0,75
SIGLEC10	1,3911623580493	5,52705424369951e-127	1,65811627310985e-123	0,82	0,061	9	All	0,75
TCF7L2	1,86246350569708	4,65226731247521e-122	1,39568019374256e-118	0,91	0,064	9	All	0,75
MS4A7	2,66239645867559	3,99297129321871e-119	1,19789138796561e-115	0,978	0,134	9	All	0,75
HMOX1	1,77716002247547	7,01361480380135e-110	2,10408444114041e-106	0,944	0,111	9	All	0,75
CSF1R	1,93679844166547	4,34611919787474e-108	1,30383575936242e-104	0,944	0,128	9	All	0,75
SMIM25	2,50756917919695	4,10213689890761e-107	1,23064106967228e-103	1	0,169	9	All	0,75
MTSS1	1,75320839662687	4,0105433602069e-97	1,20316300806207e-93	0,978	0,134	9	All	0,75
MAFB	1,80566616468009	5,75442090537978e-93	1,72632627161393e-89	0,91	0,145	9	All	0,75
PILRA	1,6793459687929	4,04957087451604e-89	1,21487126235481e-85	0,966	0,169	9	All	0,75
LILRB1	1,33014106070211	1,11882613334372e-87	3,35647840003116e-84	0,933	0,148	9	All	0,75
LRRC25	1,64220398532303	1,73959052317492e-87	5,21877156952477e-84	0,944	0,163	9	All	0,75
LILRA1	1,36513199530412	1,30160381969963e-86	3,9048114590989e-83	0,876	0,114	9	All	0,75
GPBAR1	1,03967798907706	1,74264119633238e-83	5,22792358899714e-80	0,787	0,098	9	All	0,75
SECTM1	1,04606634514492	3,77263247791086e-83	1,13178974337326e-79	0,798	0,092	9	All	0,75
LILRB2	2,22569530881927	6,39402930002891e-83	1,91820879000867e-79	1	0,249	9	All	0,75
HCK	1,86443059911672	6,72594659864504e-79	2,01778397959351e-75	1	0,249	9	All	0,75
ABI3	1,68329091317106	1,64570966529511e-78	4,93712899588533e-75	0,955	0,173	9	All	0,75
SERPINA1	2,55338220017082	1,57939210506185e-77	4,73817631518556e-74	1	0,284	9	All	0,75
WARS1	1,62822968237342	4,31854923692735e-75	1,29556477107821e-71	0,944	0,175	9	All	0,75
LILRA5	1,38155592958029	2,1769941580823e-73	6,5309824742469e-70	0,888	0,158	9	All	0,75
LST1	2,95931393419483	2,71858890262557e-73	8,15576670787672e-70	1	0,343	9	All	0,75
LYN	2,09481635337973	3,67415108426608e-70	1,10224532527982e-66	1	0,301	9	All	0,75
ADGRE2	1,27205929157341	1,17515088523724e-69	3,52545265571171e-66	0,831	0,11	9	All	0,75
HK3	1,23086654859626	3,87560803209251e-69	1,16268240962775e-65	0,899	0,175	9	All	0,75
CFD	2,21230819780397	5,66366233901304e-68	1,69909870170391e-64	1	0,271	9	All	0,75
FCER1G	2,59438935451296	5,20987224606534e-67	1,5629616738196e-63	1	0,355	9	All	0,75
AC090559.1	1,05341188966012	5,52631211371471e-67	1,65789363411441e-63	0,787	0,112	9	All	0,75
INSIG1	1,59413573889494	9,35069922542116e-65	2,80520976762635e-61	0,831	0,124	9	All	0,75
SLC7A7	1,25132250170629	5,30315393045784e-63	1,59094617913735e-59	0,91	0,184	9	All	0,75
FAM110A	1,47654747623735	1,59415147913979e-62	4,78245443741937e-59	0,888	0,165	9	All	0,75
SPI1	1,95575305491458	8,96523887085903e-62	2,68957166125771e-58	1	0,345	9	All	0,75
BCL2A1	1,52334958252457	1,40100353226572e-61	4,20301059679716e-58	0,865	0,164	9	All	0,75
AIF1	2,44916462382957	4,67264990801215e-61	1,40179497240365e-57	1	0,393	9	All	0,75
PECAM1	2,0652786501492	1,00488874164045e-60	3,01466622492135e-57	0,989	0,35	9	All	0,75
CX3CR1	1,35256239513631	2,9804738683339e-60	8,94142160500171e-57	0,843	0,151	9	All	0,75
TBXAS1	1,48702380579311	4,07861216926246e-60	1,22358365077874e-56	0,944	0,228	9	All	0,75
SAT1	2,68352082304567	1,12769198467935e-59	3,38307595403804e-56	1	0,384	9	All	0,75
IFITM3	2,59224468283534	1,40436191058804e-59	4,21308573176413e-56	0,989	0,435	9	All	0,75
PIK3AP1	1,1574098025451	1,43411085754484e-59	4,30233257263451e-56	0,831	0,156	9	All	0,75
ITGAX	1,14228866088575	1,51340174327648e-59	4,54020522982944e-56	0,876	0,172	9	All	0,75
COTL1	2,47735467609559	5,55232414120047e-58	1,66569724236014e-54	1	0,463	9	All	0,75
TNFRSF1B	1,65024467215616	7,70273877557738e-58	2,31082163267321e-54	0,989	0,346	9	All	0,75
CST3	2,16637018723284	1,1649967267717e-57	3,49499018031511e-54	1	0,332	9	All	0,75
LILRA2	1,26535018274897	1,35738117310213e-57	4,07214351930638e-54	0,854	0,187	9	All	0,75
PSAP	2,63222049440909	1,36691667646974e-57	4,10075002940922e-54	1	0,404	9	All	0,75
CALHM6	1,37106757121314	2,72986080538593e-57	8,1895824161578e-54	0,966	0,263	9	All	0,75
CEBPB	1,85085267380289	4,30444488925106e-57	1,29133346677532e-53	0,989	0,407	9	All	0,75
C5AR1	1,01762110227532	4,71153043841828e-57	1,41345913152548e-53	0,787	0,143	9	All	0,75
NPC2	1,77852104356773	3,06677627556593e-56	9,20032882669779e-53	1	0,441	9	All	0,75
TIMP1	1,96112677641984	1,11544643671995e-52	3,34633931015985e-49	1	0,434	9	All	0,75
NAPSB	1,19711143715739	4,64671624291566e-52	1,3940148728747e-48	0,955	0,249	9	All	0,75
SCIMP	1,07603588714519	5,69515699217017e-52	1,70854709765105e-48	0,831	0,15	9	All	0,75
HLA-DPA1	1,92559690624199	6,05459313184999e-52	1,816377939555e-48	1	0,404	9	All	0,75
FTH1	1,97782668693342	1,21607774861261e-51	3,64823324583783e-48	1	0,419	9	All	0,75
FTL	2,12640014081822	1,82229883177244e-51	5,46689649531732e-48	1	0,354	9	All	0,75
RHOB	1,41014859125129	5,17411694746312e-50	1,55223508423894e-46	0,888	0,233	9	All	0,75
CTSS	1,93782777542287	8,36944327513209e-50	2,51083298253963e-46	1	0,388	9	All	0,75
LMO2	1,11725718540168	1,75358477941119e-49	5,26075433823357e-46	0,831	0,192	9	All	0,75
FGR	1,46517668650836	4,93131623744668e-48	1,479394871234e-44	0,978	0,338	9	All	0,75
CPPED1	1,00700455212293	1,40424031716336e-46	4,21272095149009e-43	0,843	0,179	9	All	0,75
S100A11	1,75178894190087	2,4455002464671e-46	7,33650073940131e-43	1	0,436	9	All	0,75
CFP	1,23202596567361	4,85182531500252e-46	1,45554759450075e-42	0,876	0,238	9	All	0,75
FGL2	1,2306539142642	8,85451537505267e-46	2,6563546125158e-42	0,921	0,261	9	All	0,75
STXBP2	1,43010598800649	1,14039349609269e-45	3,42118048827808e-42	0,966	0,309	9	All	0,75
CLEC7A	0,935665933708745	1,2005685831873e-44	3,60170574956191e-41	0,888	0,212	9	All	0,75
ANXA5	1,30828498730957	2,8138282156005e-44	8,44148464680149e-41	1	0,385	9	All	0,75
HLA-DRB5	1,3413760228305	1,53990616224824e-43	4,61971848674471e-40	1	0,326	9	All	0,75
LYST	1,25094453288238	3,10025869847408e-43	9,30077609542225e-40	0,944	0,331	9	All	0,75
C19orf38	0,853937008154774	1,06160335192338e-42	3,18481005577013e-39	0,775	0,168	9	All	0,75
SPN	1,16110127682361	2,00126162775901e-42	6,00378488327703e-39	0,933	0,336	9	All	0,75
MARCKS	1,04298718051513	2,87403115913939e-42	8,62209347741818e-39	0,798	0,18	9	All	0,75
STX11	0,94904999112904	3,4903685853066e-42	1,04711057559198e-38	0,764	0,155	9	All	0,75
CARD16	1,20562997437464	4,95223298710798e-42	1,48566989613239e-38	0,978	0,452	9	All	0,75
